customerid,age,tenure,usage_frequency,support_calls,payment_delay,total_spend,last_interaction,gender_Male,subscription_type_Premium,subscription_type_Standard,contract_length_Monthly,contract_length_Quarterly
44825,23,45,2,0,29,865,30,False,True,False,False,True
32385,19,11,28,0,14,282,30,True,True,False,False,True
17085,39,2,11,4,24,802,27,True,False,False,False,False
30841,29,14,4,1,11,344,24,True,True,False,True,False
39176,62,33,28,7,26,202,17,True,True,False,False,False
40246,51,51,3,8,12,296,5,True,True,False,False,False
34195,43,11,24,5,13,405,19,False,True,False,False,True
14518,21,3,10,9,26,483,15,True,False,True,True,False
58856,50,48,11,9,30,858,3,True,False,False,True,False
35904,28,21,29,5,10,710,3,True,True,False,False,False
62513,58,54,19,10,29,488,15,True,False,False,True,False
51424,52,31,10,4,29,999,2,False,False,True,True,False
9099,57,60,19,1,29,645,13,False,True,False,True,False
11316,35,21,12,3,20,573,28,False,False,True,False,True
26005,44,49,30,8,5,863,15,True,False,True,False,True
7163,44,52,13,4,30,780,22,True,True,False,False,True
29404,54,33,15,3,30,662,30,True,True,False,False,False
3005,50,2,11,5,30,748,28,True,False,False,False,False
56565,58,21,1,5,0,124,14,True,False,True,False,True
31875,52,41,18,2,3,516,7,False,True,False,False,True
31233,39,38,18,10,19,351,10,False,False,True,True,False
3915,65,28,21,6,9,744,28,False,True,False,False,True
57385,55,15,20,0,26,501,12,False,False,False,True,False
36008,31,16,28,1,13,399,15,True,False,False,True,False
30518,48,25,25,2,27,313,10,False,False,False,True,False
8598,63,34,30,7,0,645,24,False,False,False,False,False
2818,24,9,21,5,21,281,25,True,False,True,True,False
63385,61,58,16,10,17,468,5,True,False,False,False,False
25634,50,19,3,5,20,965,23,True,False,True,False,False
62989,34,39,19,9,27,473,30,False,False,False,True,False
60647,20,51,8,6,24,111,18,True,False,True,True,False
26686,63,58,1,0,29,156,2,True,False,True,True,False
28019,61,49,5,10,17,928,21,True,True,False,False,True
19619,51,10,5,5,15,483,8,True,True,False,False,False
15288,52,48,15,2,17,525,15,False,True,False,False,False
58552,51,57,30,6,30,974,28,False,False,False,False,False
30927,45,5,2,3,14,915,11,False,False,True,False,False
39881,48,34,14,9,29,866,24,False,False,False,False,False
29659,61,44,2,9,28,213,4,False,False,False,False,False
2612,50,29,26,0,15,101,29,False,False,True,True,False
60755,41,1,16,9,21,488,2,False,True,False,False,True
61204,30,24,21,10,24,898,28,True,True,False,True,False
42621,41,8,15,5,21,823,19,True,True,False,True,False
6730,33,50,6,9,6,779,27,True,False,True,True,False
18712,29,7,18,2,16,157,26,True,False,True,True,False
12618,29,42,22,2,15,749,9,True,False,False,False,False
16846,53,20,23,10,12,724,29,True,False,False,False,False
51074,53,42,10,8,20,858,1,False,False,False,True,False
62440,27,33,19,8,16,408,8,True,False,False,True,False
27929,58,53,27,10,6,214,21,True,True,False,False,True
40236,52,55,27,7,24,700,22,True,True,False,False,True
50353,61,30,19,10,17,554,28,False,False,True,False,True
42408,43,25,10,9,13,906,29,False,False,False,False,True
27832,61,56,27,9,15,142,19,False,True,False,False,True
26570,47,53,10,3,4,547,17,True,False,False,False,False
53321,33,24,5,7,25,995,20,True,False,True,False,True
27701,61,24,1,9,8,725,25,False,False,False,True,False
12410,27,4,11,3,18,211,28,False,True,False,True,False
60618,43,54,17,9,18,490,1,False,False,False,False,True
29593,21,60,4,10,29,124,9,True,False,True,False,False
2452,48,59,24,4,28,349,2,False,False,True,True,False
31428,44,19,3,10,19,879,11,True,True,False,False,False
10156,59,40,18,6,27,806,21,False,False,False,True,False
32654,59,14,16,6,16,222,19,False,False,False,False,False
7216,27,46,14,8,25,368,20,True,False,False,True,False
58391,54,37,8,0,27,449,5,False,False,True,True,False
1864,59,41,19,4,14,277,30,True,False,True,False,False
49565,25,46,16,7,28,877,9,True,False,True,False,True
32063,35,43,1,5,17,770,7,True,True,False,True,False
41857,43,21,4,2,2,694,13,False,False,False,False,True
1738,39,7,1,0,27,734,14,True,False,False,True,False
24926,33,43,25,4,14,614,17,False,False,False,False,True
48583,60,33,3,9,27,345,18,False,True,False,True,False
64148,49,40,17,10,29,610,20,False,False,True,False,False
63667,45,32,3,1,29,453,19,False,False,False,False,True
33970,62,30,29,1,16,724,15,False,False,True,False,False
12201,23,16,13,1,14,699,27,True,True,False,True,False
29668,31,51,1,2,6,639,15,True,False,False,True,False
55943,58,27,10,6,29,440,19,True,True,False,True,False
49605,63,56,6,5,19,816,23,True,True,False,False,True
57404,47,36,7,5,29,490,10,True,False,True,False,False
57006,59,31,20,10,28,432,10,True,True,False,True,False
46377,52,36,1,3,30,167,22,False,True,False,False,False
50255,29,21,19,7,22,506,10,False,False,False,True,False
50048,51,52,25,10,29,500,15,True,False,True,True,False
62776,51,48,17,5,21,909,26,True,False,False,False,True
57257,34,25,9,6,20,567,4,False,False,False,True,False
63428,49,46,16,6,19,663,5,False,False,False,False,True
53257,33,6,15,0,28,164,4,False,True,False,False,True
17430,28,18,29,10,6,884,29,False,False,True,False,False
56094,65,24,10,7,29,873,22,False,False,True,False,False
16489,60,1,12,0,16,622,30,True,False,True,False,True
11449,19,8,15,2,23,251,1,True,False,False,True,False
60415,65,33,22,5,26,733,26,False,True,False,False,True
9573,33,55,17,2,17,756,7,False,True,False,False,True
42342,25,41,13,9,18,101,14,False,False,True,False,False
11992,46,2,1,8,27,453,16,False,True,False,False,True
53649,39,52,28,6,16,622,8,False,False,False,True,False
11179,65,53,2,2,2,810,20,True,True,False,True,False
44649,48,46,29,3,4,777,3,True,False,True,False,True
4236,39,49,1,4,27,647,24,False,True,False,False,False
6097,20,51,4,10,19,558,10,False,True,False,False,True
14707,50,31,4,6,26,529,28,False,True,False,True,False
55122,57,24,1,6,7,493,13,False,True,False,False,False
7719,62,48,1,4,30,229,22,True,True,False,True,False
38561,62,47,30,1,12,523,24,True,True,False,False,True
21152,38,2,28,8,29,990,20,True,False,False,False,True
63513,43,17,1,3,30,419,11,False,False,False,True,False
61743,57,31,6,8,19,164,24,False,False,False,False,True
57027,21,41,26,0,21,140,27,False,False,False,False,False
52053,54,22,20,5,30,636,22,False,False,False,True,False
257,28,49,22,6,29,187,13,True,False,True,False,True
12663,58,47,10,7,28,857,9,True,False,False,False,False
14334,32,37,3,5,20,255,7,True,True,False,False,True
45476,59,19,17,6,21,662,3,False,True,False,True,False
58413,18,34,17,8,22,293,5,True,False,True,False,True
37685,36,12,24,6,19,751,20,False,False,False,False,False
7636,56,38,14,3,5,218,30,True,True,False,False,True
22174,37,14,10,9,0,798,9,True,False,True,False,False
13622,58,45,30,9,2,700,21,False,True,False,True,False
4055,54,41,7,1,11,821,8,False,False,False,True,False
47758,22,51,2,4,29,114,16,True,False,True,False,False
62175,57,36,28,5,18,579,12,False,True,False,False,False
8621,55,60,21,5,1,931,16,False,True,False,True,False
39378,33,30,16,7,29,797,2,False,False,False,False,True
4941,51,32,7,9,28,923,7,False,False,False,True,False
20401,24,55,19,4,15,401,17,False,True,False,True,False
16943,28,40,6,10,26,566,28,False,False,False,False,False
28860,59,55,28,10,8,118,27,False,True,False,True,False
35033,51,35,11,6,15,653,4,True,False,True,False,True
35572,28,29,21,2,14,969,28,False,False,False,False,True
46234,44,44,1,4,27,338,6,False,False,False,False,True
42062,26,39,22,8,26,105,13,False,True,False,False,False
1939,18,23,27,10,0,310,14,True,False,True,True,False
56922,64,23,13,9,29,214,15,False,True,False,True,False
7779,45,32,23,7,9,451,15,True,True,False,False,True
62986,54,26,16,7,22,144,19,True,False,False,True,False
63613,51,40,28,2,28,219,30,False,False,False,True,False
51146,61,49,7,7,23,512,16,True,False,False,True,False
16349,46,20,19,0,12,671,27,True,False,False,False,True
59698,27,20,27,6,30,327,10,False,False,False,True,False
56234,63,24,1,4,19,530,24,False,False,True,False,True
55847,34,4,22,0,25,254,22,False,True,False,True,False
10623,44,18,14,3,8,690,27,False,False,False,True,False
3387,38,12,16,7,1,241,30,True,False,True,False,True
37092,57,27,2,8,18,456,25,False,False,True,False,True
7308,29,43,24,5,1,152,1,False,False,False,True,False
52840,43,55,27,0,29,118,14,False,False,True,False,False
57507,48,45,21,10,28,538,12,True,False,True,False,True
4769,44,39,25,7,21,276,26,True,True,False,False,False
22508,37,19,2,7,5,447,16,False,True,False,False,True
8286,57,23,20,5,25,613,30,False,False,False,True,False
36600,63,43,22,6,22,101,18,True,False,True,False,True
5981,20,15,9,7,6,896,3,True,False,True,False,False
36640,37,25,12,9,21,392,8,False,False,True,False,False
3682,50,37,10,8,19,834,17,True,False,False,False,False
46525,62,13,1,6,19,542,29,False,False,True,False,True
1407,45,51,28,1,15,490,16,True,False,True,False,False
27441,37,15,8,9,15,981,21,False,False,False,False,False
60027,24,57,27,10,24,303,28,True,False,False,False,False
20360,53,2,2,5,4,430,16,False,False,True,False,True
13113,53,46,26,9,18,794,22,True,False,False,False,False
35601,18,26,6,7,30,670,2,False,True,False,False,False
63946,59,54,14,6,22,826,14,True,True,False,True,False
15668,53,56,14,7,2,244,20,False,True,False,False,True
43245,25,30,4,4,1,781,23,True,False,True,True,False
10658,53,56,20,8,22,309,14,True,True,False,False,False
47530,55,6,27,0,26,314,5,False,True,False,False,False
62587,37,49,30,10,27,691,15,False,True,False,False,True
50909,23,6,29,9,27,449,12,False,True,False,False,True
55143,35,16,8,1,27,147,28,False,False,True,True,False
4778,30,11,15,3,27,318,30,True,True,False,True,False
15902,61,6,28,3,30,895,4,True,True,False,False,False
50159,39,48,5,6,18,418,26,True,True,False,False,False
20475,46,60,16,5,17,782,26,False,False,False,False,True
8216,20,9,27,7,27,520,26,True,False,True,False,True
53176,25,22,26,8,23,487,5,False,True,False,False,True
15385,22,48,13,5,2,178,16,True,False,True,True,False
26535,53,58,6,9,17,127,9,True,False,False,False,True
45513,62,2,21,7,13,954,10,True,False,False,False,False
52657,43,3,1,1,3,517,28,True,False,True,False,False
4976,41,32,2,9,11,849,25,False,False,True,False,False
26191,51,21,7,9,7,546,23,True,False,True,False,False
33537,45,36,18,6,9,924,11,True,True,False,False,True
49259,65,59,3,8,20,347,28,True,False,False,True,False
2944,65,19,7,0,24,482,23,True,False,False,True,False
45749,63,54,8,8,19,674,23,False,True,False,False,True
53396,20,26,4,5,21,821,24,False,False,False,False,True
38236,63,53,14,1,20,247,29,False,True,False,True,False
24023,26,23,13,6,4,932,15,True,False,False,True,False
27214,52,23,20,5,2,398,4,True,True,False,True,False
20259,63,35,21,9,26,531,13,False,True,False,False,False
27841,61,7,8,8,29,134,25,False,True,False,False,True
4573,63,34,8,0,3,518,14,True,False,True,False,False
31057,19,28,4,1,7,297,15,True,False,False,False,False
43887,47,41,5,10,18,715,11,False,True,False,False,False
10813,30,34,14,6,6,377,9,False,True,False,False,False
54399,51,17,3,8,2,264,29,False,False,False,False,False
13522,21,1,21,5,3,327,23,False,True,False,True,False
946,25,59,11,6,23,418,4,True,False,False,False,True
34586,33,52,13,6,30,277,5,False,False,True,False,False
25790,49,28,21,9,28,624,29,True,False,False,True,False
7455,20,59,16,10,25,620,10,False,True,False,True,False
54867,46,5,7,3,27,619,22,False,False,True,True,False
60152,62,40,2,6,21,935,5,True,False,True,False,False
59838,52,36,4,7,22,210,14,False,False,True,False,True
51248,23,50,26,6,18,756,18,True,False,False,True,False
59817,37,56,26,6,30,760,19,False,False,True,False,False
47883,26,46,22,5,26,339,7,True,False,False,False,True
34565,24,19,21,6,7,654,5,False,False,False,False,True
18558,45,16,5,6,17,661,21,True,True,False,False,False
39756,32,5,1,2,24,444,8,True,False,False,False,False
52660,59,38,20,8,24,821,19,False,True,False,False,False
59530,51,54,3,7,18,260,21,False,False,False,False,False
4110,61,6,24,3,13,612,16,False,False,True,False,True
60655,32,16,27,10,23,349,28,False,True,False,False,True
8189,48,35,24,3,6,131,27,False,False,True,True,False
38951,38,44,25,2,9,745,28,False,True,False,False,False
44614,22,8,27,5,24,144,3,False,False,True,True,False
19655,59,52,16,9,25,575,29,False,False,False,False,False
24312,23,56,28,2,18,912,14,False,True,False,False,False
12273,34,56,30,0,23,100,18,False,False,False,False,False
11547,65,26,10,4,11,420,11,False,True,False,False,True
24683,27,3,9,8,24,128,21,False,False,True,False,False
4334,50,8,19,0,4,213,27,True,False,False,False,False
15636,64,43,21,7,7,981,10,False,False,True,False,False
52545,38,25,3,2,24,515,21,False,False,True,True,False
819,54,43,12,2,22,216,2,False,True,False,False,True
33633,21,60,15,6,13,896,29,True,False,True,False,True
210,48,36,19,1,13,140,28,True,True,False,False,False
12636,65,25,30,2,17,310,13,True,False,False,True,False
58680,62,21,4,4,10,448,15,False,False,True,False,True
1014,44,3,20,6,13,163,3,False,False,False,True,False
4008,36,19,23,1,26,901,4,True,True,False,False,True
4933,21,50,18,10,18,596,12,True,False,False,False,False
33134,25,12,26,8,25,253,27,True,False,True,False,False
17754,64,42,4,8,11,620,25,False,False,True,False,True
18284,54,57,1,0,9,641,9,True,True,False,True,False
4250,60,51,15,7,23,724,10,False,True,False,True,False
49130,65,54,30,8,27,448,6,False,True,False,False,False
1799,42,7,2,3,28,716,27,False,False,True,False,False
51861,37,44,4,8,16,335,25,True,False,True,True,False
39386,43,18,13,2,27,504,9,False,False,False,False,False
11897,22,12,16,6,0,196,27,True,False,True,True,False
18725,31,44,5,2,21,663,30,False,False,True,False,False
54829,45,34,4,0,23,343,30,False,False,True,True,False
64265,60,14,24,0,21,632,3,False,False,False,True,False
50019,57,31,4,5,26,816,8,True,False,True,False,True
50713,35,35,8,0,26,238,13,False,True,False,False,True
21523,55,6,21,1,23,257,28,False,True,False,False,True
30533,62,11,25,3,8,978,24,False,True,False,False,False
22024,65,39,13,2,12,873,6,False,False,False,False,True
10501,37,45,10,10,11,330,1,True,True,False,True,False
34132,29,26,21,5,13,531,20,False,True,False,False,False
968,51,14,22,0,25,233,3,True,False,True,False,False
15186,47,31,9,3,15,832,9,True,False,True,False,True
8629,59,3,1,0,22,583,1,True,True,False,False,False
35749,50,37,7,2,1,490,26,False,False,False,False,False
15633,59,34,25,0,25,912,21,True,False,False,False,True
49013,60,48,18,8,24,560,15,False,False,True,False,False
42995,54,27,30,0,28,121,28,False,False,True,True,False
25206,31,7,17,5,18,332,19,True,True,False,False,False
39783,65,33,8,6,11,997,5,False,True,False,False,False
34126,24,30,2,4,25,165,3,True,False,True,False,False
11296,18,16,16,2,25,158,18,True,True,False,False,False
52337,20,47,1,10,24,458,10,True,False,True,True,False
17449,18,22,18,1,10,892,14,False,False,False,False,False
63682,53,37,29,5,29,393,10,False,True,False,False,False
37894,59,51,18,2,14,942,2,True,False,False,False,False
36571,50,19,18,6,24,741,19,True,False,False,False,False
48328,48,54,23,6,30,348,30,False,False,True,True,False
10404,33,44,25,10,3,603,5,True,True,False,True,False
15203,43,21,16,7,26,819,17,False,False,False,True,False
61652,59,48,6,9,20,680,28,False,False,False,False,False
50789,29,16,8,10,24,472,12,False,False,False,False,False
34185,39,45,17,0,28,991,28,True,False,False,True,False
57588,54,26,11,7,26,588,23,True,True,False,False,False
56378,51,57,25,3,22,689,28,False,False,False,True,False
9973,45,18,18,1,26,828,4,False,False,False,False,False
10834,38,50,3,6,25,194,3,True,False,True,True,False
61568,47,36,23,5,24,962,24,True,False,True,False,True
46203,47,26,28,7,20,516,5,False,False,False,False,True
1779,41,28,9,3,7,574,20,False,True,False,False,True
21322,52,33,7,6,6,985,2,False,True,False,False,True
2118,64,53,12,10,26,906,24,False,False,False,True,False
47191,20,41,23,8,22,652,27,True,False,False,False,True
20182,22,25,20,8,11,411,26,False,False,True,False,True
1131,62,13,3,7,14,266,24,False,True,False,True,False
4075,22,24,22,9,0,842,22,True,False,True,False,False
59281,59,8,3,6,5,594,4,True,True,False,True,False
52925,61,48,18,5,18,690,11,False,True,False,True,False
20123,26,39,3,8,0,624,27,False,True,False,False,True
58316,65,15,23,2,26,662,7,False,False,False,True,False
63730,30,3,19,6,30,459,11,False,True,False,False,True
1419,48,44,10,8,15,715,11,True,False,False,False,False
63334,21,39,4,8,30,704,8,True,False,False,False,False
27061,19,22,28,0,18,776,11,False,False,False,False,True
30373,63,37,4,0,6,265,11,False,False,False,True,False
7611,20,8,2,9,3,176,16,True,True,False,False,True
30064,31,12,28,0,28,734,23,False,False,True,True,False
61438,57,1,9,5,25,190,1,False,False,True,True,False
32873,54,52,24,10,8,184,29,False,False,False,False,False
54926,43,17,5,5,26,948,12,False,True,False,True,False
59404,53,40,9,8,21,438,22,False,True,False,False,False
55312,33,39,5,4,27,471,1,False,True,False,False,True
56392,53,6,2,4,28,677,18,True,False,False,True,False
30399,31,55,13,7,30,271,12,True,True,False,True,False
1887,49,48,27,0,10,768,21,True,True,False,True,False
456,51,2,24,4,28,846,28,False,False,True,False,True
47241,43,22,2,10,26,108,5,False,False,True,False,True
25576,25,52,19,8,15,445,23,True,False,True,True,False
35280,28,14,9,8,16,908,12,False,False,False,False,False
61583,59,44,11,8,23,629,25,False,False,True,True,False
49973,27,32,25,1,21,217,20,False,False,True,False,False
34069,42,15,29,8,1,205,17,True,False,True,True,False
14514,20,34,3,5,14,164,21,False,False,False,True,False
24769,18,10,10,10,2,868,10,False,False,False,False,True
